2020-02-07 19:42:49.777507;34;0;0;2020-02-07 19:43:36.934355;705
2020-02-07 19:43:36.934485;35;0;0;2020-02-07 19:44:03.191752;35
2020-02-07 19:44:03.191891;36;0;0;2020-02-07 19:44:37.791998;195
2020-02-07 19:44:37.792161;37;0;0;2020-02-07 19:44:41.000835;0
2020-02-07 19:44:41.000949;38;0;0;2020-02-07 19:45:16.059859;45
2020-02-07 19:45:16.059976;39;0;0;2020-02-07 19:45:24.747489;45
2020-02-07 19:45:24.747595;40;0;0;2020-02-07 19:45:29.181574;100
2020-02-07 19:45:29.181655;41;0;0;2020-02-07 19:46:04.491696;390
2020-02-07 19:46:04.491806;42;0;0;2020-02-07 19:47:09.631075;645
2020-02-07 19:47:09.631248;43;0;0;2020-02-07 19:47:13.688383;0
2020-02-07 19:47:13.688488;44;0;0;2020-02-07 19:47:20.563050;230
2020-02-07 19:47:20.563188;45;0;0;2020-02-07 19:47:25.705676;0
2020-02-07 19:47:25.705828;46;0;0;2020-02-07 19:47:48.820233;20
2020-02-07 19:47:48.820384;47;0;0;2020-02-07 19:48:19.540626;15
2020-02-07 19:48:19.540756;48;0;0;2020-02-07 19:48:44.293726;15
2020-02-07 19:48:44.293836;49;0;0;2020-02-07 19:49:05.332170;140
2020-02-07 19:49:05.427043;0;1;0;2020-02-07 19:49:55.653178;705
2020-02-07 19:49:55.653275;1;1;0;2020-02-07 19:50:45.712057;690
2020-02-07 19:50:45.712192;2;1;0;2020-02-07 19:51:36.384370;735
2020-02-07 19:51:36.384499;3;1;0;2020-02-07 19:52:04.226328;230
2020-02-07 19:52:04.226478;4;1;0;2020-02-07 19:52:06.545996;55
2020-02-07 19:52:06.546080;5;1;0;2020-02-07 19:52:39.259729;45
2020-02-07 19:52:39.259847;6;1;0;2020-02-07 19:52:44.409672;0
2020-02-07 19:52:44.409798;7;1;0;2020-02-07 19:53:07.242019;20
2020-02-07 19:53:07.242165;8;1;0;2020-02-07 19:53:53.811123;0
2020-02-07 19:53:53.845560;9;1;0;2020-02-07 19:54:17.065419;40
2020-02-07 19:54:17.065514;10;1;0;2020-02-07 19:55:15.812562;340
2020-02-07 19:55:15.812693;11;1;0;2020-02-07 19:55:18.280307;0
2020-02-07 19:55:18.280414;12;1;0;2020-02-07 19:55:29.402529;285
2020-02-07 19:55:29.402761;13;1;0;2020-02-07 19:55:31.562859;20
2020-02-07 19:55:31.562975;14;1;0;2020-02-07 19:55:35.754455;125
2020-02-07 19:55:35.754540;15;1;0;2020-02-07 19:55:43.232895;0
2020-02-07 19:55:43.233006;16;1;0;2020-02-07 19:55:47.688216;0
2020-02-07 19:55:47.688337;17;1;0;2020-02-07 19:55:55.243526;245
2020-02-07 19:55:55.243729;18;1;0;2020-02-07 19:56:31.476141;470
2020-02-07 19:56:31.476241;19;1;0;2020-02-07 19:56:57.388903;110
2020-02-07 19:56:57.389021;20;1;0;2020-02-07 19:57:03.254961;130
2020-02-07 19:57:03.255069;21;1;0;2020-02-07 19:57:54.372222;780
2020-02-07 19:57:54.372325;22;1;0;2020-02-07 19:58:17.570780;205
2020-02-07 19:58:17.570907;23;1;0;2020-02-07 19:58:20.260201;0
2020-02-07 19:58:20.260283;24;1;0;2020-02-07 19:58:22.723229;20
2020-02-07 19:58:22.723370;25;1;0;2020-02-07 19:58:32.825667;240
2020-02-07 19:58:32.825846;26;1;0;2020-02-07 19:58:37.260286;140
2020-02-07 19:58:37.260410;27;1;0;2020-02-07 19:59:25.243023;645
2020-02-07 19:59:25.243200;28;1;0;2020-02-07 20:00:13.574076;705
2020-02-07 20:00:13.574278;29;1;0;2020-02-07 20:00:28.784854;140
2020-02-07 20:00:28.785007;30;1;0;2020-02-07 20:01:23.573695;220
2020-02-07 20:01:23.573787;31;1;0;2020-02-07 20:02:13.670948;720
2020-02-07 20:02:13.671074;32;1;0;2020-02-07 20:02:17.001659;0
2020-02-07 20:02:17.001759;33;1;0;2020-02-07 20:15:03.151931;130
2020-02-07 20:15:03.152039;34;1;0;2020-02-07 20:16:10.567082;660
2020-02-07 20:16:10.567354;35;1;0;2020-02-07 20:16:46.195362;30
2020-02-07 20:16:46.195484;36;1;0;2020-02-07 20:17:23.383463;355
2020-02-07 20:17:23.383582;37;1;0;2020-02-07 20:18:14.455260;690
2020-02-07 20:18:14.455365;38;1;0;2020-02-07 20:18:48.429015;55
2020-02-07 20:18:48.429236;39;1;0;2020-02-07 20:19:38.968592;690
2020-02-07 20:19:38.968693;40;1;0;2020-02-07 20:20:02.021101;0
2020-02-07 20:20:02.021282;41;1;0;2020-02-07 20:20:34.505594;330
2020-02-07 20:20:34.505717;42;1;0;2020-02-07 20:20:45.648680;345
2020-02-07 20:20:45.648857;43;1;0;2020-02-07 20:20:56.646216;270
2020-02-07 20:20:56.646337;44;1;0;2020-02-07 20:21:32.698835;170
2020-02-07 20:21:32.699056;45;1;0;2020-02-07 20:21:54.749249;0
2020-02-07 20:21:54.749471;46;1;0;2020-02-07 20:22:10.942818;385
2020-02-07 20:22:10.943026;47;1;0;2020-02-07 20:22:14.046980;25
2020-02-07 20:22:14.047190;48;1;0;2020-02-07 20:23:04.489989;750
2020-02-07 20:23:04.490091;49;1;0;2020-02-07 20:23:54.222475;735
2020-02-07 20:23:54.518727;0;2;0;2020-02-07 20:24:44.259172;765
2020-02-07 20:24:44.259374;1;2;0;2020-02-07 20:25:30.704010;690
2020-02-07 20:25:30.704111;2;2;0;2020-02-07 20:26:10.847604;560
2020-02-07 20:26:10.847751;3;2;0;2020-02-07 20:26:58.430522;690
2020-02-07 20:26:58.430645;4;2;0;2020-02-07 20:27:02.929493;145
2020-02-07 20:27:02.929615;5;2;0;2020-02-07 20:27:50.290916;690
2020-02-07 20:27:50.291054;6;2;0;2020-02-07 20:27:55.548715;115
2020-02-07 20:27:55.548859;7;2;0;2020-02-07 20:28:04.091794;255
2020-02-07 20:28:04.091958;8;2;0;2020-02-07 20:28:42.703949;15
2020-02-07 20:28:42.704081;9;2;0;2020-02-07 20:28:48.119392;180
2020-02-07 20:28:48.119482;10;2;0;2020-02-07 20:28:54.692421;0
2020-02-07 20:28:54.692536;11;2;0;2020-02-07 20:29:45.114785;720
2020-02-07 20:29:45.114884;12;2;0;2020-02-07 20:29:58.935733;15
2020-02-07 20:29:58.935881;13;2;0;2020-02-07 20:30:48.651276;735
2020-02-07 20:30:48.651508;14;2;0;2020-02-07 20:30:59.519940;260
2020-02-07 20:30:59.520129;15;2;0;2020-02-07 20:31:22.019422;0
2020-02-07 20:31:22.019529;16;2;0;2020-02-07 20:32:12.499226;735
2020-02-07 20:32:12.499315;17;2;0;2020-02-07 20:33:00.262036;690
2020-02-07 20:33:00.262200;18;2;0;2020-02-07 20:34:05.551782;675
2020-02-07 20:34:05.551912;19;2;0;2020-02-07 20:34:15.236209;260
2020-02-07 20:34:15.236306;20;2;0;2020-02-07 20:34:18.989007;90
2020-02-07 20:34:18.989125;21;2;0;2020-02-07 20:34:43.071082;30
2020-02-07 20:34:43.071287;22;2;0;2020-02-07 20:35:12.357743;280
2020-02-07 20:35:12.357824;23;2;0;2020-02-07 20:35:19.631786;190
2020-02-07 20:35:19.631902;24;2;0;2020-02-07 20:36:10.414657;705
2020-02-07 20:36:10.414781;25;2;0;2020-02-07 20:36:32.459439;0
2020-02-07 20:36:32.459544;26;2;0;2020-02-07 20:36:48.654216;320
2020-02-07 20:36:48.654340;27;2;0;2020-02-07 20:37:12.111889;40
2020-02-07 20:37:12.111989;28;2;0;2020-02-07 20:37:58.419490;645
2020-02-07 20:37:58.419571;29;2;0;2020-02-07 20:38:01.029737;90
2020-02-07 20:38:01.029850;30;2;0;2020-02-07 20:38:09.218744;255
2020-02-07 20:38:09.218839;31;2;0;2020-02-07 20:38:36.392596;235
2020-02-07 20:38:36.392705;32;2;0;2020-02-07 20:39:23.988782;690
2020-02-07 20:39:23.988919;33;2;0;2020-02-07 20:39:37.831103;30
2020-02-07 20:39:37.831236;34;2;0;2020-02-07 20:40:24.948518;675
2020-02-07 20:40:24.948717;35;2;0;2020-02-07 20:40:27.266638;60
2020-02-07 20:40:27.266739;36;2;0;2020-02-07 20:40:29.688718;45
2020-02-07 20:40:29.688812;37;2;0;2020-02-07 20:40:32.391156;55
2020-02-07 20:40:32.391290;38;2;0;2020-02-07 20:40:34.003769;20
2020-02-07 20:40:34.003880;39;2;0;2020-02-07 20:40:59.328498;190
2020-02-07 20:40:59.328628;40;2;0;2020-02-07 20:41:49.681811;690
2020-02-07 20:41:49.681974;41;2;0;2020-02-07 20:42:18.231667;220
2020-02-07 20:42:18.231758;42;2;0;2020-02-07 20:43:08.623905;690
2020-02-07 20:43:08.624016;43;2;0;2020-02-07 20:43:55.238465;690
2020-02-07 20:43:55.238557;44;2;0;2020-02-07 20:44:18.012391;0
2020-02-07 20:44:18.012523;45;2;0;2020-02-07 20:45:08.448411;780
2020-02-07 20:45:08.448523;46;2;0;2020-02-07 20:46:14.063055;690
2020-02-07 20:46:14.063192;47;2;0;2020-02-07 20:46:25.892429;80
2020-02-07 20:46:25.892585;48;2;0;2020-02-07 20:47:15.629942;750
2020-02-07 20:47:15.630028;49;2;0;2020-02-07 20:47:50.511730;370
2020-02-07 20:47:50.598098;0;3;0;2020-02-07 20:48:09.219585;555
2020-02-07 20:48:09.219703;1;3;0;2020-02-07 20:48:15.240474;195
2020-02-07 20:48:15.240553;2;3;0;2020-02-07 20:49:06.388156;675
2020-02-07 20:49:06.388287;3;3;0;2020-02-07 20:49:08.724013;0
2020-02-07 20:49:08.724126;4;3;0;2020-02-07 20:49:59.140764;750
2020-02-07 20:49:59.140851;5;3;0;2020-02-07 20:50:15.472913;375
2020-02-07 20:50:15.473009;6;3;0;2020-02-07 20:51:05.661225;720
2020-02-07 20:51:05.661309;7;3;0;2020-02-07 20:51:56.397329;735
2020-02-07 20:51:56.397508;8;3;0;2020-02-07 20:52:36.252180;540
2020-02-07 20:52:36.252297;9;3;0;2020-02-07 20:52:37.856030;0
2020-02-07 20:52:37.856179;10;3;0;2020-02-07 20:53:28.379030;675
2020-02-07 20:53:28.379143;11;3;0;2020-02-07 20:53:34.379825;65
2020-02-07 20:53:34.379918;12;3;0;2020-02-07 20:54:23.410170;705
2020-02-07 20:54:23.410285;13;3;0;2020-02-07 20:54:45.288311;70
2020-02-07 20:54:45.288415;14;3;0;2020-02-07 20:54:54.240697;240
2020-02-07 20:54:54.240778;15;3;0;2020-02-07 20:54:57.254791;60
2020-02-07 20:54:57.254876;16;3;0;2020-02-07 20:55:48.367042;705
2020-02-07 20:55:48.367182;17;3;0;2020-02-07 20:55:57.152400;240
2020-02-07 20:55:57.152507;18;3;0;2020-02-07 20:57:03.256081;630
2020-02-07 20:57:03.256209;19;3;0;2020-02-07 20:58:02.283151;465
2020-02-07 20:58:02.283289;20;3;0;2020-02-07 20:58:36.382245;290
2020-02-07 20:58:36.382369;21;3;0;2020-02-07 20:58:38.696111;60
2020-02-07 20:58:38.696197;22;3;0;2020-02-07 20:59:29.083991;705
2020-02-07 20:59:29.084129;23;3;0;2020-02-07 20:59:53.583129;465
2020-02-07 20:59:53.583243;24;3;0;2020-02-07 21:00:41.097325;660
2020-02-07 21:00:41.097471;25;3;0;2020-02-07 21:01:19.629979;15
2020-02-07 21:01:19.630120;26;3;0;2020-02-07 21:02:10.383378;750
2020-02-07 21:02:10.383496;27;3;0;2020-02-07 21:03:00.797095;675
2020-02-07 21:03:00.797217;28;3;0;2020-02-07 21:03:17.729328;285
2020-02-07 21:03:17.729432;29;3;0;2020-02-07 21:04:04.436624;720
2020-02-07 21:04:04.436778;30;3;0;2020-02-07 21:04:54.126919;705
2020-02-07 21:04:54.127047;31;3;0;2020-02-07 21:04:58.628532;145
2020-02-07 21:04:58.628662;32;3;0;2020-02-07 21:05:26.878061;190
2020-02-07 21:05:26.878167;33;3;0;2020-02-07 21:05:52.012152;195
2020-02-07 21:05:52.012289;34;3;0;2020-02-07 21:05:57.463586;150
2020-02-07 21:05:57.463722;35;3;0;2020-02-07 21:06:47.688658;720
2020-02-07 21:06:47.688787;36;3;0;2020-02-07 21:07:54.554650;690
2020-02-07 21:07:54.554733;37;3;0;2020-02-07 21:08:43.390924;505
2020-02-07 21:08:43.391066;38;3;0;2020-02-07 21:09:31.078772;690
2020-02-07 21:09:31.078863;39;3;0;2020-02-07 21:09:34.298647;55
2020-02-07 21:09:34.298757;40;3;0;2020-02-07 21:10:21.584389;660
2020-02-07 21:10:21.584484;41;3;0;2020-02-07 21:11:03.389347;735
2020-02-07 21:11:03.389451;42;3;0;2020-02-07 21:11:53.704861;690
2020-02-07 21:11:53.705000;43;3;0;2020-02-07 21:12:40.996781;675
2020-02-07 21:12:40.996939;44;3;0;2020-02-07 21:13:31.705288;720
2020-02-07 21:13:31.705388;45;3;0;2020-02-07 21:14:22.378214;675
2020-02-07 21:14:22.378357;46;3;0;2020-02-07 21:14:55.597369;160
2020-02-07 21:14:55.597475;47;3;0;2020-02-07 21:15:21.387579;110
2020-02-07 21:15:21.387712;48;3;0;2020-02-07 21:16:04.936339;690
2020-02-07 21:16:04.936484;49;3;0;2020-02-07 21:16:51.472772;660
2020-02-07 21:16:51.584535;0;4;0;2020-02-07 21:17:38.471987;675
2020-02-07 21:17:38.472083;1;4;0;2020-02-07 21:17:43.611780;130
2020-02-07 21:17:43.611910;2;4;0;2020-02-11 22:53:53.092040;0;0;0;2020-02-11 22:53:55.667044;15
2020-02-11 22:53:55.667218;1;0;0;2020-02-11 22:54:04.647068;0
2020-02-11 22:54:04.647210;2;0;0;2020-02-11 22:55:04.360895;390
2020-02-11 22:55:04.361028;3;0;0;2020-02-11 22:55:26.417128;0
2020-02-11 22:55:26.417312;4;0;0;2020-02-11 22:55:49.241636;20
2020-02-11 22:55:49.241772;5;0;0;2020-02-11 22:56:48.989649;380
2020-02-11 22:56:48.989788;6;0;0;2020-02-11 22:56:54.390861;15
2020-02-11 22:56:54.390985;7;0;0;2020-02-11 22:56:56.011085;0
2020-02-11 22:56:56.011179;8;0;0;2020-02-11 22:57:30.940368;360
2020-02-11 22:57:30.940522;9;0;0;2020-02-11 22:57:50.884097;105
2020-02-11 22:57:50.884236;10;0;0;2020-02-11 22:58:12.941988;0
2020-02-11 22:58:12.942143;11;0;0;2020-02-11 22:58:43.747460;210
2020-02-11 22:58:43.747574;12;0;0;2020-02-11 22:59:34.377999;735
2020-02-11 22:59:34.378158;13;0;0;2020-02-11 23:00:10.803388;95
2020-02-11 23:00:10.803534;14;0;0;2020-02-11 23:00:39.429392;280
2020-02-11 23:00:39.429486;15;0;0;2020-02-11 23:01:02.023017;0
2020-02-11 23:01:02.023144;16;0;0;2020-02-11 23:01:23.476559;15
2020-02-11 23:01:23.476667;17;0;0;2020-02-11 23:01:46.802035;20
2020-02-11 23:01:46.802177;18;0;0;2020-02-11 23:02:15.195180;40
2020-02-11 23:02:15.195320;19;0;0;2020-02-11 23:03:00.453676;655
2020-02-11 23:03:00.453951;20;0;0;2020-02-11 23:03:42.383700;75
2020-02-11 23:03:42.383836;21;0;0;2020-02-11 23:04:32.852175;660
2020-02-11 23:04:32.852354;22;0;0;2020-02-11 23:05:27.899131;100
2020-02-11 23:05:27.899299;23;0;0;2020-02-11 23:05:29.574116;0
2020-02-11 23:05:29.574275;24;0;0;2020-02-11 23:05:52.699160;405
2020-02-11 23:05:52.699260;25;0;0;2020-02-11 23:06:47.295808;110
2020-02-11 23:06:47.295945;26;0;0;2020-02-11 23:07:45.944587;285
2020-02-11 23:07:45.944690;27;0;0;2020-02-11 23:07:49.715304;30
2020-02-11 23:07:49.715415;28;0;0;2020-02-11 23:07:52.989988;0
2020-02-11 23:07:52.990095;29;0;0;2020-02-11 23:08:18.553156;75
2020-02-11 23:08:18.553266;30;0;0;2020-02-11 23:08:37.634466;160
2020-02-11 23:08:37.634586;31;0;0;2020-02-11 23:08:40.995889;0
2020-02-11 23:08:40.996026;32;0;0;2020-02-11 23:08:43.577752;0
2020-02-11 23:08:43.577895;33;0;0;2020-02-11 23:09:06.868330;95
2020-02-11 23:09:06.868502;34;0;0;2020-02-11 23:09:59.910184;195
2020-02-11 23:09:59.910383;35;0;0;2020-02-11 23:10:10.667385;45
2020-02-11 23:10:10.667533;36;0;0;2020-02-11 23:10:32.730265;0
2020-02-11 23:10:32.730359;37;0;0;2020-02-11 23:11:13.779597;845
2020-02-11 23:11:13.779725;38;0;0;2020-02-11 23:11:59.003110;585
2020-02-11 23:11:59.003261;39;0;0;2020-02-11 23:12:21.073409;50
2020-02-11 23:12:21.073543;40;0;0;2020-02-11 23:13:04.995304;670
2020-02-11 23:13:04.995498;41;0;0;2020-02-11 23:13:48.635276;495
2020-02-11 23:13:48.635431;42;0;0;2020-02-11 23:13:56.619911;80
2020-02-11 23:13:56.620023;43;0;0;2020-02-11 23:14:31.599625;345
2020-02-11 23:14:31.599746;44;0;0;2020-02-11 23:15:38.567994;645
2020-02-11 23:15:38.568118;45;0;0;2020-02-11 23:15:40.898195;40
2020-02-11 23:15:40.898306;46;0;0;2020-02-11 23:15:42.510042;0
2020-02-11 23:15:42.510144;47;0;0;2020-02-11 23:15:53.359982;80
2020-02-11 23:15:53.360138;48;0;0;2020-02-11 23:15:55.573106;0
2020-02-11 23:15:55.573218;49;0;0;2020-02-11 23:16:36.891463;115
2020-02-11 23:16:37.002580;0;1;0;2020-02-11 23:17:03.973573;480
2020-02-11 23:17:03.973687;1;1;0;2020-02-11 23:17:08.420963;105
2020-02-11 23:17:08.421045;2;1;0;2020-02-11 23:17:30.477278;0
2020-02-11 23:17:30.477410;3;1;0;2020-02-11 23:17:55.323225;25
2020-02-11 23:17:55.323330;4;1;0;2020-02-11 23:18:02.090320;190
2020-02-11 23:18:02.090436;5;1;0;2020-02-11 23:18:48.563627;660
2020-02-11 23:18:48.563756;6;1;0;2020-02-11 23:19:07.058466;400
2020-02-11 23:19:07.058567;7;1;0;2020-02-11 23:19:33.509961;535
2020-02-11 23:19:33.510114;8;1;0;2020-02-11 23:19:40.538279;0
2020-02-11 23:19:40.538398;9;1;0;2020-02-11 23:20:46.468986;870
2020-02-11 23:20:46.469180;10;1;0;2020-02-11 23:20:48.078463;0
2020-02-11 23:20:48.078594;11;1;0;2020-02-11 23:21:14.504394;580
2020-02-11 23:21:14.504725;12;1;0;2020-02-11 23:21:43.518700;155
2020-02-11 23:21:43.518790;13;1;0;2020-02-11 23:21:45.682175;55
2020-02-11 23:21:45.682257;14;1;0;2020-02-11 23:21:49.973659;20
2020-02-11 23:21:49.973797;15;1;0;2020-02-11 23:22:25.255706;210
2020-02-11 23:22:25.255805;16;1;0;2020-02-11 23:22:35.795678;255
2020-02-11 23:22:35.795778;17;1;0;2020-02-11 23:22:39.166430;50
2020-02-11 23:22:39.166546;18;1;0;2020-02-11 23:23:31.965660;155
2020-02-11 23:23:31.965792;19;1;0;2020-02-11 23:23:34.995631;20
2020-02-11 23:23:34.995719;20;1;0;2020-02-11 23:23:44.651547;0
2020-02-11 23:23:44.651654;21;1;0;2020-02-11 23:24:18.187543;240
2020-02-11 23:24:18.187641;22;1;0;2020-02-11 23:25:04.930221;705
2020-02-11 23:25:04.930345;23;1;0;2020-02-11 23:25:29.361833;25
2020-02-11 23:25:29.361946;24;1;0;2020-02-11 23:25:47.726788;400
2020-02-11 23:25:47.726914;25;1;0;2020-02-11 23:25:51.987993;35
2020-02-11 23:25:51.988088;26;1;0;2020-02-11 23:26:41.714064;675
2020-02-11 23:26:41.714189;27;1;0;2020-02-11 23:27:29.561960;675
2020-02-11 23:27:29.562105;28;1;0;2020-02-11 23:28:20.394868;660
2020-02-11 23:28:20.395088;29;1;0;2020-02-11 23:28:29.082683;80
2020-02-11 23:28:29.082812;30;1;0;2020-02-11 23:29:18.974965;780
2020-02-11 23:29:18.975098;31;1;0;2020-02-11 23:30:07.595670;690
2020-02-11 23:30:07.595751;32;1;0;2020-02-11 23:30:10.978107;90
2020-02-11 23:30:10.978203;33;1;0;2020-02-11 23:31:13.033704;505
2020-02-11 23:31:13.033847;34;1;0;2020-02-11 23:32:04.383928;690
2020-02-11 23:32:04.384083;35;1;0;2020-02-11 23:32:21.173408;100
2020-02-11 23:32:21.173533;36;1;0;2020-02-11 23:32:27.809401;30
2020-02-11 23:32:27.809540;37;1;0;2020-02-11 23:33:06.409815;570
2020-02-11 23:33:06.409997;38;1;0;2020-02-11 23:33:45.093290;220
2020-02-11 23:33:45.093382;39;1;0;2020-02-11 23:34:20.735256;185
2020-02-11 23:34:20.735356;40;1;0;2020-02-11 23:34:28.865119;255
2020-02-11 23:34:28.865237;41;1;0;2020-02-11 23:34:52.617932;420
2020-02-11 23:34:52.618079;42;1;0;2020-02-11 23:34:54.237045;20
2020-02-11 23:34:54.237158;43;1;0;2020-02-11 23:35:44.679951;690
2020-02-11 23:35:44.680069;44;1;0;2020-02-11 23:36:10.400181;90
2020-02-11 23:36:10.400312;45;1;0;2020-02-11 23:37:03.744829;205
2020-02-11 23:37:03.744928;46;1;0;2020-02-11 23:37:42.328031;45
2020-02-11 23:37:42.328191;47;1;0;2020-02-11 23:37:46.062670;25
2020-02-11 23:37:46.062789;48;1;0;2020-02-11 23:37:49.106117;25
2020-02-11 23:37:49.106254;49;1;0;2020-02-11 23:38:12.019266;0
2020-02-11 23:38:12.129556;0;2;0;2020-02-11 23:38:33.912282;250
2020-02-11 23:38:33.912406;1;2;0;2020-02-11 23:38:40.980540;130
2020-02-11 23:38:40.980735;2;2;0;2020-02-11 23:39:31.672947;660
2020-02-11 23:39:31.673070;3;2;0;2020-02-11 23:39:42.684677;285
2020-02-11 23:39:42.684816;4;2;0;2020-02-11 23:40:33.113309;690
2020-02-11 23:40:33.113427;5;2;0;2020-02-11 23:40:56.816413;20
2020-02-11 23:40:56.816538;6;2;0;2020-02-11 23:41:25.819498;540
2020-02-11 23:41:25.819600;7;2;0;2020-02-11 23:42:18.132656;85
2020-02-11 23:42:18.132798;8;2;0;2020-02-11 23:43:08.561660;705
2020-02-11 23:43:08.561791;9;2;0;2020-02-11 23:43:34.568016;260
2020-02-11 23:43:34.568159;10;2;0;2020-02-11 23:43:36.181934;20
2020-02-11 23:43:36.182085;11;2;0;2020-02-11 23:43:45.154654;230
2020-02-11 23:43:45.154762;12;2;0;2020-02-11 23:44:13.385897;320
2020-02-11 23:44:13.386002;13;2;0;2020-02-11 23:45:04.426790;675
2020-02-11 23:45:04.426906;14;2;0;2020-02-11 23:46:28.432924;615
2020-02-11 23:46:28.433073;15;2;0;2020-02-11 23:46:33.730063;195
2020-02-11 23:46:33.730149;16;2;0;2020-02-11 23:47:08.060583;180
2020-02-11 23:47:08.060698;17;2;0;2020-02-11 23:47:10.668177;90
